,Year ,Month ,New,Used,Total Sales New,Total Sales Used,Avg_Used,Avg_New,Avg_Used_Previous,Avg_New_Previous,Change_Car_Sales_Used,Change_Car_Sales_New,Ratio_Used_New,Ratio_Used_New_prev,Ratio_Used_New_Change,Ratio_Used_New_Sales,Ratio_Used_New_Sales_Prev,Ratio_Used_New_Sales_Change
107,2010,DEC,21075,44550,626205792,398505383,8945.126442199775,29713.20483985765,8351.979968928017,29275.500218967445,0.06630945656324248,0.01473097982022674,2.113879003558719,2.3490341102622745,-0.11124340906346651,0.30104885993989694,0.28528906103940155,-0.052349638207039764
108,2011,JAN,22239,43292,649505622,374185956,8643.304906218238,29205.702684473225,8945.126442199775,29713.20483985765,-0.03491969093493367,-0.017376817153392208,1.9466702639507172,2.113879003558719,-0.0858947417569609,0.29594579523037196,0.30104885993989694,0.01724324113323734
109,2011,FEB,18863,48464,541928549,375638939,7750.885997854078,28729.711551714998,8643.304906218238,29205.702684473225,-0.11513766408269156,-0.01656790503800978,2.569262577532736,1.9466702639507172,0.2423233495191817,0.26978641897960143,0.29594579523037196,0.09696328061920878
110,2011,MAR,27667,65857,760075360,513965808,7804.269978893663,27472.272382260453,7750.885997854078,28729.711551714998,0.006840355495640278,-0.04577121076691513,2.3803448151227093,2.569262577532736,-0.07936571256811285,0.2840780649777293,0.26978641897960143,-0.050308868441666876
111,2011,APR,25793,57373,713850012,465992034,8122.148641346975,27676.11413949521,7804.269978893663,27472.272382260453,0.03913726237846768,0.0073652593065391585,2.2243631993176445,2.3803448151227093,-0.07012416670663967,0.2934714245073971,0.2840780649777293,-0.032007748439000186
112,2011,MAY,25464,54135,698611340,440018761,8128.175136233491,27435.255262331135,8122.148641346975,27676.11413949521,0.0007414327060512454,-0.00877917390820769,2.125942507068803,2.2243631993176445,-0.046295086495326404,0.2962675236119837,0.2934714245073971,-0.00943775095730241
113,2011,JUN,26984,59203,754568121,499370349,8434.88250595409,27963.538430180848,8128.175136233491,27435.255262331135,0.03636178328555239,0.018891856950390116,2.1940038541357842,2.125942507068803,0.031021525754698537,0.3016385972402685,0.2962675236119837,-0.01780632080053888
114,2011,JUL,23154,50549,662962907,447965139,8861.998041504283,28632.759220868964,8434.88250595409,27963.538430180848,0.048196302182627375,0.023372556781057787,2.183164895914313,2.1940038541357842,-0.004964791364021915,0.3095055552678005,0.3016385972402685,-0.02541782495866708
115,2011,AUG,24875,56055,733038484,492531070,8786.568013558113,29468.883778894473,8861.998041504283,28632.759220868964,-0.008584697441569587,0.028373132973035748,2.2534673366834173,2.183164895914313,0.03119745275410698,0.29816426300649457,0.3095055552678005,0.03803706100438633
116,2011,SEP,24945,50389,736524414,447044465,8871.866181110956,29525.933613950692,8786.568013558113,29468.883778894473,0.009614456058236149,0.0019321941111885405,2.0200040088194027,2.2534673366834173,-0.1155756755158436,0.30047707541139673,0.29816426300649457,-0.007697134304624035
117,2011,OCT,22996,49497,685279242,443101644,8952.090914600885,29799.932249086796,8871.866181110956,29525.933613950692,0.008961563757030503,0.009194605975807228,2.1524178117933555,2.0200040088194027,0.06151863371899343,0.3004064183694652,0.30047707541139673,0.00023520483455397853
118,2011,NOV,22177,47040,684647259,429841495,9137.7868835034,30871.95107543852,8952.090914600885,29799.932249086796,0.02032176622960591,0.034724686617057146,2.121116472020562,2.1524178117933555,-0.01475701131252638,0.2959899379593586,0.3004064183694652,0.014921049142937516
119,2011,DEC,22512,43874,710741092,415418423,9468.441970187354,31571.654761904763,9137.7868835034,30871.95107543852,0.03492180526902576,0.0221624014244108,1.9489161336176262,2.121116472020562,-0.08835697721034988,0.29990325314250676,0.2959899379593586,-0.013048591978055933
120,2012,JAN,25223,46367,775943607,419503746,9047.463627148618,30763.33532886651,9468.441970187354,31571.654761904763,-0.046529984577723116,-0.026275415991053947,1.8382825199222932,1.9489161336176262,-0.0601831396949853,0.29409891776783414,0.29990325314250676,0.019735997054075
121,2012,FEB,21783,53216,653555445,427637684,8035.885523150932,30003.00440710646,9047.463627148618,30763.33532886651,-0.12588259266304705,-0.025341826153248845,2.4430060138640224,1.8382825199222932,0.24753254413207845,0.26783602782285254,0.29409891776783414,0.09805585215127201
122,2012,MAR,28280,62426,790798381,513936240,8232.727389228847,27963.167644978785,8035.885523150932,30003.00440710646,0.0239096786242976,-0.07294727078224837,2.2074257425742574,2.4430060138640224,-0.1067217196692813,0.29441326153573877,0.26783602782285254,-0.09027186334695736
123,2012,APR,27467,56913,766243639,493881213,8677.827789784407,27896.88131212,8232.727389228847,27963.167644978785,0.05129168397182709,-0.002376119829207791,2.0720500964794115,2.2074257425742574,-0.06533415689362942,0.3110680255865828,0.29441326153573877,-0.05354058495545485
124,2012,MAY,29390,55096,822158205,489914146,8892.009329170902,27974.07978904389,8677.827789784407,27896.88131212,0.024086967462332267,0.002759643123421937,1.87465124191902,2.0720500964794115,-0.10529897516207905,0.3178660172640773,0.3110680255865828,-0.02138634301334219
125,2012,JUN,29662,53148,847168622,487154088,9165.99096861594,28560.7383858135,8892.009329170902,27974.07978904389,0.029891109470120948,0.02054073633688019,1.791787472186636,1.87465124191902,-0.04624642766994004,0.3209297618568857,0.3178660172640773,-0.009546464544396565
126,2012,JUL,26593,52146,791818346,468241971,8979.441778851686,29775.44263527996,9165.99096861594,28560.7383858135,-0.020775143306081045,0.04079550602640568,1.96089196405069,1.791787472186636,0.08623855621027096,0.30157206691571514,0.3209297618568857,0.06418928364005527
127,2012,AUG,28765,56079,851322732,514215353,9169.481499313468,29595.784182165826,8979.441778851686,29775.44263527996,0.02072524171361386,-0.00607040692040169,1.9495567529984357,1.96089196405069,-0.005814250359637276,0.3098239074482413,0.30157206691571514,-0.026633969600634144
128,2012,SEP,26671,50566,777860867,453896775,8976.323517778745,29165.043192981142,9169.481499313468,29595.784182165826,-0.02151860738443187,-0.01476908456245132,1.895916913501556,1.9495567529984357,-0.028292294411685338,0.3077767949247881,0.3098239074482413,0.006651289366872
129,2012,OCT,27300,53460,815238036,479430068,8968.014739992517,29862.199120879122,8976.323517778745,29165.043192981142,-0.0009264902018029434,0.023345766501521356,1.9582417582417582,1.895916913501556,0.03182694091671385,0.30031327243150824,0.3077767949247881,0.024852456346171146
130,2012,NOV,22996,46673,692717590,429661696,9205.786986051893,30123.39493825013,8968.014739992517,29862.199120879122,0.02582856266603121,0.008670862560691875,2.029613845886241,1.9582417582417582,0.03516535314791262,0.305602572516239,0.30031327243150824,-0.017307773429982215
131,2012,DEC,22632,41588,700168869,404654091,9730.068553428873,30937.118637327676,9205.786986051893,30123.39493825013,0.05388261804098219,0.02630250439986787,1.8375751148815835,2.029613845886241,-0.10450660190673768,0.3145111433127746,0.305602572516239,-0.028325135646072107
132,2013,JAN,27083,46843,842788566,453614704,9683.72444121854,31118.73005206218,9730.068553428873,30937.118637327676,-0.004785773541125506,0.005836080535120304,1.7296089798028282,1.8375751148815835,-0.0624222794513146,0.31118636348647577,0.3145111433127746,0.010684207974438774
133,2013,FEB,21639,47884,666540837,411525315,8594.21341157798,30802.75599611812,9683.72444121854,31118.73005206218,-0.12677262914751306,-0.010257980032172386,2.2128564166551135,1.7296089798028282,0.21838174100005428,0.279007937233313,0.31118636348647577,0.11533158006990457
134,2013,MAR,29606,60740,876674543,516055403,8496.137685215674,29611.38090251976,8594.21341157798,30802.75599611812,-0.011543566029181836,-0.04023368911839513,2.05161115990002,2.2128564166551135,-0.07859445293861198,0.28692136017515824,0.279007937233313,-0.027580459457651644
135,2013,APR,31273,60899,890714636,534686074,8779.882658171728,28481.905669427302,8496.137685215674,29611.38090251976,0.03231762701201515,-0.039655887011269896,1.947334761615451,2.05161115990002,-0.05354826521869539,0.3082617701243257,0.28692136017515824,-0.06922820802774417
136,2013,MAY,32103,59114,905273123,548815730,9284.022904895626,28199.019499735226,8779.882658171728,28481.905669427302,0.054301917594155945,-0.010031773257035831,1.8413855402921846,1.947334761615451,-0.05753777196841396,0.32923211762674226,0.3082617701243257,-0.06369471986384724
137,2013,JUN,31181,53038,893995360,487560735,9192.66818130397,28671.157435617843,9284.022904895626,28199.019499735226,-0.009937781043533458,0.01646734830788815,1.7009717456143165,1.8413855402921846,-0.08254916346488564,0.32062424413616547,0.32923211762674226,0.026847232073071565
138,2013,JUL,31348,58276,935844662,543294518,9322.783272702312,29853.40889370933,9192.66818130397,28671.157435617843,0.013956678772027989,0.03960189143895755,1.859002169197397,1.7009717456143165,0.08500819751668624,0.31228538442277515,0.32062424413616547,0.026702689684961655
139,2013,AUG,28407,56801,846084877,536010618,9436.640516892308,29784.379800753337,9322.783272702312,29853.40889370933,0.012065442567848464,-0.002317627340833413,1.999542366318161,1.859002169197397,0.0702861812223296,0.3168318622049544,0.31228538442277515,-0.014349812391148343
140,2013,SEP,28654,54525,873865855,508508353,9326.150444750114,30497.168109164515,9436.640516892308,29784.379800753337,-0.011847339671042057,0.02337227856238175,1.9028756892580443,1.999542366318161,-0.05080031113215197,0.30580381795998857,0.3168318622049544,0.03606248057507494
141,2013,OCT,27106,55433,876865110,525502076,9479.950138004438,32349.483878108167,9326.150444750114,30497.168109164515,0.01622368166661054,0.05725951535805392,2.045045377407216,1.9028756892580443,0.06951908731209663,0.29304795630510183,0.30580381795998857,0.04352823959504495
142,2013,NOV,23235,47181,743865185,460464879,9759.540471800088,32014.856251344954,9479.950138004438,32349.483878108167,0.028647899417346336,-0.01045226079218004,2.0306003873466754,2.045045377407216,-0.007113654735098136,0.3048441134696673,0.29304795630510183,-0.03869570263405855
143,2013,DEC,23574,44021,760977262,450091642,10224.475636627973,32280.362348349878,9759.540471800088,32014.856251344954,0.045472763724166865,0.008225003614883392,1.867353864426911,2.0306003873466754,-0.0874213109949916,0.3167398037943844,0.3048441134696673,-0.03755666380484133
144,2014,JAN,26792,44887,866726180,460264339,10253.84496624858,32350.18587638101,10224.475636627973,32280.362348349878,0.0028642260261666874,0.0021583655901683523,1.6753881755747984,1.867353864426911,-0.11457982791734359,0.3169640200965569,0.3167398037943844,-0.0007073872362680327
145,2014,FEB,20202,46154,629593928,420312854,9106.748147506176,31164.930600930602,10253.84496624858,32350.18587638101,-0.12596118835860518,-0.03803169949670975,2.284625284625285,1.6753881755747984,0.26666828610820137,0.2922114046753001,0.3169640200965569,0.08470790333717958
146,2014,MAR,25318,58015,778419410,530709741,9147.802137378265,30745.69120783632,9106.748147506176,31164.930600930602,0.004487852847662812,-0.013635712082720323,2.2914527213839957,2.284625284625285,0.002979523293235238,0.2975311914616093,0.2922114046753001,-0.017879761648437437
147,2014,APR,29820,61277,901354171,565840381,9234.139742480866,30226.498021462106,9147.802137378265,30745.69120783632,0.009349826568620354,-0.01717675616955575,2.054896042924212,2.2914527213839957,-0.11511856245688837,0.3054981670693122,0.2975311914616093,-0.026078636360182688
148,2014,MAY,31504,56649,930989023,533756933,9422.17749651362,29551.454513712546,9234.139742480866,30226.498021462106,0.019956931834741072,-0.022842987557053235,1.7981526155408838,2.054896042924212,-0.1427817779004814,0.31883972046592546,0.3054981670693122,-0.04184407569143841
149,2014,JUN,32620,58619,964450549,567571137,9682.37494668964,29566.23387492336,9422.17749651362,29551.454513712546,0.02687330862610126,0.0004998729724366254,1.797026364193746,1.7981526155408838,-0.0006267305642135273,0.3274808346456922,0.31883972046592546,-0.02638662561464322
150,2014,JUL,33299,60001,1024912743,597775943,9962.766337227713,30779.084747289708,9682.37494668964,29566.23387492336,0.02814392921073921,0.039405033720931106,1.8018859425207965,1.797026364193746,0.002696940029540372,0.32368624405262725,0.3274808346456922,0.011723051760111316
151,2014,AUG,30982,56517,967003330,544939982,9642.05428455155,31211.778774772447,9962.766337227713,30779.084747289708,-0.033261797041529415,0.013863164627851107,1.8241882383319348,1.8018859425207965,0.012225874140890115,0.3089235751070021,0.32368624405262725,0.04778744691308137
152,2014,SEP,32431,59261,1015189704,568777644,9597.840805926326,31303.065092041565,9642.05428455155,31211.778774772447,-0.004606606789927613,0.002916210185830211,1.8272948721901885,1.8241882383319348,0.0017001272785985091,0.306610256142823,0.3089235751070021,0.007544819254518038
153,2014,OCT,29250,59014,923842238,583891303,9894.115006608601,31584.350017094017,9597.840805926326,31303.065092041565,0.029944487251703088,0.008905832315694825,2.0175726495726494,1.8272948721901885,0.09431024821969332,0.3132600481331333,0.306610256142823,-0.02122770532003551
154,2014,NOV,22582,46000,723803223,456675447,9927.727108695652,32052.21959968116,9894.115006608601,31584.350017094017,0.0033856794933061593,0.014597103989384803,2.0370206359047027,2.0175726495726494,0.009547270159791933,0.3097360255448396,0.3132600481331333,0.011377503091849884
155,2014,DEC,26419,50072,850948572,514628809,10277.776182297492,32209.719217230024,9927.727108695652,32052.21959968116,0.03405883407003617,0.0048898165329119515,1.8953026231121541,2.0370206359047027,-0.07477329006163806,0.3190892821195279,0.3097360255448396,-0.02931234954856517
156,2015,JAN,28889,48465,974532500,512446033,10573.527968637161,33733.687562740146,10277.776182297492,32209.719217230024,0.027970965529851396,0.04517645284630519,1.677628162968604,1.8953026231121541,-0.1297513149507277,0.3134412135931423,0.3190892821195279,0.018019546509659062
157,2015,FEB,22430,51038,709556549,484053250,9484.173556957561,31634.264333481944,10573.527968637161,33733.687562740146,-0.11486023585897509,-0.06636548291834801,2.2754346856888095,1.677628162968604,0.26272189945950486,0.29980698956603963,0.3134412135931423,0.04547667166411882
158,2015,MAR,27428,61346,834375096,575005263,9373.150050533042,30420.55913664868,9484.173556957561,31634.264333481944,-0.011844844670784409,-0.03989753085672484,2.2366195129065187,2.2754346856888095,-0.01735439244730986,0.30811892734873797,0.29980698956603963,-0.026976394648066032
159,2015,APR,32240,64350,988046475,632625988,9831.017684537685,30646.602822580644,9373.150050533042,30420.55913664868,0.046573777883115876,0.007375815428567265,1.9959677419354838,2.2366195129065187,-0.12056896808245793,0.3207865400759564,0.30811892734873797,-0.03948922770955099
160,2015,MAY,29626,57563,898866880,558692764,9705.761756683982,30340.473908053737,9831.017684537685,30646.602822580644,-0.012905316552556416,-0.010089786845605169,1.9429892661851076,1.9959677419354838,-0.027266478859347926,0.3198948634123883,0.3207865400759564,0.002787405380806643
161,2015,JUN,34695,54124,1051510311,581809219,10749.560620057646,30307.257846952012,9705.761756683982,30340.473908053737,0.09710153747363737,-0.0010959771177406227,1.5599942354806169,1.9429892661851076,-0.24551054227869898,0.3546860185880764,0.3198948634123883,-0.0980900101847366
162,2015,JUL,34179,62920,1062988492,650454487,10337.801764144946,31100.631732935428,10749.560620057646,30307.257846952012,-0.03983040740255063,0.025509896158901375,1.840896456888733,1.5599942354806169,0.15258990822485693,0.3323984494243331,0.3546860185880764,0.06705076152533866
163,2015,AUG,30125,61268,958163037,618794306,10099.796076255141,31806.241892116184,10337.801764144946,31100.631732935428,-0.023565395389453642,0.022184644183180162,2.0337925311203318,1.840896456888733,0.09484550232138989,0.3175413213077078,0.3323984494243331,0.046788015038295695
164,2015,SEP,32154,62182,1035533325,632452008,10170.982084847705,32205.42778503452,10099.796076255141,31806.241892116184,0.006998931666452697,0.012394988061727697,1.933880699135411,2.0337925311203318,-0.05166390668751639,0.31581577343847733,0.3175413213077078,0.0054637798816803106
165,2015,OCT,30552,62954,991747766,653329361,10377.884820662706,32460.976891856506,10170.982084847705,32205.42778503452,0.019936888816018794,0.007872502040630053,2.0605525006546217,1.933880699135411,0.06147467801910803,0.3197034043441314,0.31581577343847733,-0.012160117323834952
166,2015,NOV,25828,54354,858213639,568019044,10450.363248334988,33228.03310360849,10377.884820662706,32460.976891856506,0.006935493623518762,0.02308461079716101,2.104460275669816,2.0605525006546217,0.020864150073452454,0.3145044190773995,0.3197034043441314,0.016530722468012234
167,2015,DEC,29062,56592,969641175,621925235,10989.631661718971,33364.57143348703,10450.363248334988,33228.03310360849,0.049070654047711,0.004092314812157267,1.9472851145826164,2.104460275669816,-0.08071502211471922,0.3293802734324651,0.3145044190773995,-0.04516316110872286
168,2016,JAN,25835,45285,878106665,518918140,11458.94092966766,33989.03290110316,10989.631661718971,33364.57143348703,0.040955728005685796,0.01837243999948764,1.752854654538417,1.9472851145826164,-0.11092218030787003,0.3371364217101848,0.3293802734324651,-0.023005963693792705
169,2016,FEB,24257,58184,813473347,581005001,9985.648992850269,33535.61227686853,11458.94092966766,33989.03290110316,-0.14754092977554786,-0.013520570922970055,2.3986478130024325,1.752854654538417,0.2692321711271419,0.2977625370429856,0.3371364217101848,0.13223249995856637
170,2016,MAR,30675,73163,988609546,723865536,9893.874444732994,32228.510057049716,9985.648992850269,33535.61227686853,-0.009275895770653459,-0.04055732696004348,2.3851018744906276,2.3986478130024325,-0.005679396195476046,0.30699136966677093,0.2977625370429856,-0.03006218915470789
171,2016,APR,29787,66793,943502901,693293383,10379.731154462293,31674.98912277168,9893.874444732994,32228.510057049716,0.04680821713965374,-0.017475015765044125,2.2423540470675127,2.3851018744906276,-0.06365980769620054,0.3276948608957889,0.30699136966677093,-0.06317917581137154
172,2016,MAY,31525,65659,1018042636,712783380,10855.836671286495,32293.184329896907,10379.731154462293,31674.98912277168,0.04385710021628208,0.019143209935878154,2.082759714512292,2.2423540470675127,-0.07662637770607746,0.3361649492470832,0.3276948608957889,-0.025196226942353513
173,2016,JUN,34366,68750,1094447550,751886189,10936.526385454545,31846.812256299832,10855.836671286495,32293.184329896907,0.0073780020569753895,-0.014016224606868613,2.000523773497061,2.082759714512292,-0.0411072050753371,0.3434103952834751,0.3361649492470832,-0.02109850527503989
174,2016,JUL,29636,62545,960502273,691521741,11056.387257174834,32409.983567283034,10936.526385454545,31846.812256299832,0.01084087133819487,0.017376476288982364,2.1104400053988392,2.000523773497061,0.0520821400374307,0.3411414027477615,0.3434103952834751,0.006651179005062875
175,2016,AUG,29945,70887,994401467,780694327,11013.222833523778,33207.59615962598,11056.387257174834,32409.983567283034,-0.003919327185468893,0.024018980130597018,2.367239939889798,2.1104400053988392,0.10848073748828081,0.3316476983333629,0.3411414027477615,0.028625871556195198
176,2016,SEP,28544,66056,976643490,742588270,11241.798928182148,34215.36890414798,11013.222833523778,33207.59615962598,0.020332697295034462,0.02945380327025575,2.314181614349776,2.367239939889798,-0.02292746827259281,0.3285599217028839,0.3316476983333629,0.009397910172596337
177,2016,OCT,27082,61678,907244735,685808210,11119.170692953727,33499.91636511336,11241.798928182148,34215.36890414798,-0.011028541481617119,-0.021356845528715796,2.277453659257071,2.314181614349776,-0.01612676286229504,0.33191637172363736,0.3285599217028839,-0.010112336439819056
178,2016,NOV,25381,58037,857844856,641353419,11050.767941140995,33798.70202119696,11119.170692953727,33499.91636511336,-0.006189864105106596,0.00884015178737386,2.286631732398251,2.277453659257071,0.004013795930118401,0.3269583528447475,0.33191637172363736,0.015164068560267422
179,2016,DEC,26205,56234,926735097,655654762,11659.401109648967,35364.81957641672,11050.767941140995,33798.70202119696,0.05220106614260701,0.044284618838099116,2.145926349933219,2.286631732398251,-0.06556859813451214,0.32968925755312267,0.3269583528447475,-0.008283268701695993
180,2017,JAN,28827,56583,1000285431,674078790,11913.097396744606,34699.6021438235,11659.401109648967,35364.81957641672,0.021295577350434906,-0.019170751002735322,1.9628473306275367,2.145926349933219,-0.09327216459934796,0.34332086423835634,0.32968925755312267,-0.03970515079377667
181,2017,FEB,22413,55989,776222008,592255229,10578.064066155852,34632.668897514835,11913.097396744606,34699.6021438235,-0.12620771837260344,-0.0019326620915855598,2.498059162093428,1.9628473306275367,0.2142510632203651,0.3054360060282536,0.34332086423835634,0.1240353378854695
182,2017,MAR,27838,72717,926703144,744746293,10241.708170029016,33289.14232344278,10578.064066155852,34632.668897514835,-0.03284177703004034,-0.040359302772601705,2.612148861268769,2.498059162093428,0.043676568692921115,0.30765911811481644,0.3054360060282536,-0.007225893710496784
183,2017,APR,26135,62740,867722291,654981615,10439.617708001275,33201.54164912952,10241.708170029016,33289.14232344278,0.018957546483773437,-0.0026384520104221413,2.4006122058542183,2.612148861268769,-0.08811779549345371,0.3144317158018167,0.30765911811481644,-0.021539168431943374
184,2017,MAY,28931,68296,937804113,718689038,10523.149789153098,32415.19867961702,10439.617708001275,33201.54164912952,0.00793793520243579,-0.0242584652120907,2.360651204590232,2.4006122058542183,-0.016927956652928188,0.32463628846335446,0.3144317158018167,-0.03143386313908541
185,2017,JUN,31835,67827,1019153457,720739448,10626.143689091365,32013.615737395947,10523.149789153098,32415.19867961702,0.009692500210024317,-0.01254412952023954,2.130579550808858,2.360651204590232,-0.1079854792063639,0.3319257585977296,0.32463628846335446,-0.021961146267076733
186,2017,JUL,28331,62372,906844054,657619227,10543.500721477587,32008.896756203452,10626.143689091365,32013.615737395947,-0.007838285385178594,-0.00014742717402717046,2.2015460096713846,2.130579550808858,0.03223482886606552,0.32939281855861574,0.3319257585977296,0.0076897245367938205
187,2017,AUG,29644,69737,999821400,751224882,10772.256936776746,33727.61435703684,10543.500721477587,32008.896756203452,0.021235681310030792,0.05095876579467578,2.3524827958440158,2.2015460096713846,0.06416063336968149,0.31938982765702945,0.32939281855861574,0.03131906540344739
188,2017,SEP,28175,59925,955788877,643188965,10733.232624113476,33923.296433007985,10772.256936776746,33727.61435703684,-0.003635839642159405,0.005768368541588604,2.126885536823425,2.3524827958440158,-0.1060692995061351,0.3163971003027243,0.31938982765702945,0.009458769854217279
189,2017,OCT,27886,63917,967866431,696489631,10896.782248853982,34707.969267732915,10733.232624113476,33923.296433007985,0.015008983478375629,0.022607857828617465,2.2920820483396684,2.126885536823425,0.0720726867678703,0.3139562031070609,0.3163971003027243,0.00777464235937078
190,2017,NOV,24970,57147,861135057,641563065,11226.539713370781,34486.78642370845,10896.782248853982,34707.969267732915,0.02937302792632163,-0.006413553333354627,2.2886263516219465,2.2920820483396684,-0.0015099436023153791,0.3255316275468604,0.3139562031070609,-0.03555852476464269
191,2017,DEC,24944,51261,868882914,578032505,11276.262753360254,34833.343248877485,11226.539713370781,34486.78642370845,0.0044095318703579614,0.00994899693356889,2.055043296985247,2.2886263516219465,-0.11366332523473657,0.32372036966975987,0.3255316275468604,0.005595131004416715
192,2018,JAN,28607,55276,1020767142,652390067,11802.410937839208,35682.4253504387,11276.262753360254,34833.343248877485,0.04457972080874534,0.023795526599505023,1.9322543433425385,2.055043296985247,-0.0635469932132745,0.3307625763082862,0.32372036966975987,-0.0212908204946459
193,2018,FEB,21448,54539,738782711,584178507,10711.206787803223,34445.29611152555,11802.410937839208,35682.4253504387,-0.10187499612821696,-0.035915767276542575,2.5428478179783665,1.9322543433425385,0.24012190989914073,0.31096283083538956,0.3307625763082862,0.06367238624534449
194,2018,MAR,26914,67288,894044008,707459045,10513.896162763049,33218.54826484358,10711.206787803223,34445.29611152555,-0.018766651485391986,-0.036929604415623624,2.5001114661514454,2.5428478179783665,-0.01709377857968364,0.3165067924985239,0.31096283083538956,-0.017516090632273624
195,2018,APR,26729,66047,912292887,700677043,10608.76410737808,34131.20157880953,10513.896162763049,33218.54826484358,0.00894241248601739,0.026739560043282366,2.4709865688952073,2.5001114661514454,-0.01178674850881931,0.31082304802197663,0.3165067924985239,0.01828611009613877
196,2018,MAY,30967,67515,974812847,727531733,10775.85326223802,31479.08570413666,10608.76410737808,34131.20157880953,0.015505886243409983,-0.08425009225488257,2.1802241095359576,2.4709865688952073,-0.13336356482230446,0.3423178602935716,0.31082304802197663,-0.09200458382330685
197,2018,JUN,31779,64600,1051832066,729899558,11298.754767801858,33098.337455552406,10775.85326223802,31479.08570413666,0.0462795694136095,0.04892244976323145,2.032788948676799,2.1802241095359576,-0.07252851357497218,0.34136925405920765,0.3423178602935716,0.0027788273931647275
198,2018,JUL,30342,67117,1022752575,759245612,11312.269797517767,33707.487146529566,11298.754767801858,33098.337455552406,0.0011947230713039107,0.018071643499532594,2.2120163469777867,2.032788948676799,0.0810244456583067,0.3356011009762396,0.34136925405920765,0.01718752729412666
199,2018,AUG,30188,69867,1064196448,785536949,11243.318719853436,35252.30051676163,11312.269797517767,33707.487146529566,-0.006132626796621651,0.04382163284627456,2.3143964489201005,2.2120163469777867,0.044236199027217,0.31893858145534376,0.3356011009762396,0.052243662227577876
200,2018,SEP,27180,58483,936629687,672015932,11490.791033291725,34460.253384841795,11243.318719853436,35252.30051676163,0.021536577657821774,-0.02298436761548117,2.151692420897719,2.3143964489201005,-0.07561676866180478,0.33345056709148396,0.31893858145534376,-0.043520650640125495
201,2018,OCT,28879,66603,1009595823,769511706,11553.709382460249,34959.514630007965,11490.791033291725,34460.253384841795,0.005445727176073875,0.01428112633856828,2.3062779182104642,2.151692420897719,0.06702813051806628,0.3304882663486114,0.33345056709148396,0.00896340670608809
202,2018,NOV,24846,57480,877595733,678286668,11800.394363256784,35321.409200676164,11553.709382460249,34959.514630007965,0.02090480819561805,0.010245756861288282,2.31345085728085,2.3062779182104642,0.003100536606520553,0.3340861712570315,0.3304882663486114,-0.010769391905335792
203,2018,DEC,26350,53781,953848511,637432990,11852.382625834403,36199.184478178366,11800.394363256784,35321.409200676164,0.004386313218095173,0.024248482117914652,2.041024667931689,2.31345085728085,-0.13347520665942236,0.32742126091208684,0.3340861712570315,0.020355765310958812
204,2019,JAN,31090,58907,1132044244,728500177,12366.954300847097,36411.84445159215,11852.382625834403,36199.184478178366,0.041608601640700446,0.005840406511032608,1.8947249919588292,2.041024667931689,-0.07721420079101306,0.33964097362022916,0.32742126091208684,-0.0359783231625223
205,2019,FEB,21694,52578,763740318,611220842,11625.030278823842,35205.14049967733,12366.954300847097,36411.84445159215,-0.06382125501855629,-0.034276356656661656,2.4236194339448693,1.8947249919588292,0.2182250375526866,0.33020831940524115,0.33964097362022916,0.02856576791274598
206,2019,MAR,26485,67022,912994576,726850233,10844.949911969205,34472.13804040023,11625.030278823842,35205.14049967733,-0.07193028766261884,-0.021263620446693658,2.5305644704549746,2.4236194339448693,0.04226133645624029,0.31460044338588095,0.33020831940524115,0.04961174196508037
207,2019,APR,30044,70469,1031766223,789665397,11205.85501426159,34341.83940221009,10844.949911969205,34472.13804040023,0.032206833109393644,-0.003794165963683066,2.3455265610438025,2.5305644704549746,-0.07888970966452273,0.326303285127483,0.31460044338588095,-0.03586492160822073
208,2019,MAY,29396,69242,998392416,803918059,11610.266297911672,33963.54660498027,11205.85501426159,34341.83940221009,0.03483221428976385,-0.011138200660538467,2.355490542931011,2.3455265610438025,0.00423010906034455,0.34184493253743975,0.326303285127483,-0.04546402748929024
209,2019,JUN,29142,63122,1023455424,745753203,11814.473606666455,35119.601400041174,11610.266297911672,33963.54660498027,0.017284503360315343,0.03291765136775009,2.166014686706472,2.355490542931011,-0.08747671813465224,0.3364068251256577,0.34184493253743975,0.01616527075439308
210,2019,JUL,30821,68577,1101287239,825296531,12034.596599442963,35731.71665422926,11814.473606666455,35119.601400041174,0.018290849299152725,0.017130866118508652,2.225008922487914,2.166014686706472,0.02651415694795381,0.3368043219389665,0.3364068251256577,-0.0011802010467691763
211,2019,AUG,28399,67159,1012102960,793732403,11818.704909245223,35638.68305222015,12034.596599442963,35731.71665422926,-0.018266949877804042,-0.0026104668871404055,2.3648367900278178,2.225008922487914,0.05912791450536383,0.3316257475599667,0.3368043219389665,0.015615718674145903
212,2019,SEP,29591,62846,1068228890,744093843,11839.955494383095,36099.790138893586,11818.704909245223,35638.68305222015,0.0017948196805260988,0.012773123746684737,2.1238214321922206,2.3648367900278178,-0.11348193128780121,0.3279785131389679,0.3316257475599667,0.011120345616828318
213,2019,OCT,28967,66581,1055208739,819198662,12303.79030053619,36427.96074843788,11839.955494383095,36099.790138893586,0.03769852986952164,0.009008755988581273,2.2985120999758344,2.1238214321922206,0.07600163070076958,0.33775676836545965,0.3279785131389679,-0.028950582615450235
